"city_id","income_max","income_min","persons_max","persons_min","total_number_of_households","workers_max","workers_min","year"
-1,49999,0,-1,7,49,-1,4,2014
-1,74999,50000,-1,7,297,-1,4,2014
-1,99999,75000,-1,7,1033,-1,4,2014
-1,-1,1e+05,-1,7,3329,-1,4,2014
-1,49999,0,1,1,144002,0,0,2015
-1,74999,50000,1,1,17840,0,0,2015
-1,99999,75000,1,1,5132,0,0,2015
-1,-1,1e+05,1,1,7937,0,0,2015
-1,49999,0,1,1,118929,1,1,2015
-1,74999,50000,1,1,56537,1,1,2015
-1,99999,75000,1,1,33197,1,1,2015
-1,-1,1e+05,1,1,38646,1,1,2015
-1,49999,0,2,2,63438,0,0,2015
-1,74999,50000,2,2,29317,0,0,2015
-1,99999,75000,2,2,14199,0,0,2015
-1,-1,1e+05,2,2,22899,0,0,2015
-1,49999,0,2,2,53724,1,1,2015
-1,74999,50000,2,2,35539,1,1,2015
-1,99999,75000,2,2,27603,1,1,2015
-1,-1,1e+05,2,2,52987,1,1,2015
-1,49999,0,2,2,31026,2,2,2015
-1,74999,50000,2,2,37504,2,2,2015
-1,99999,75000,2,2,38273,2,2,2015
-1,-1,1e+05,2,2,102703,2,2,2015
-1,49999,0,3,3,14846,0,0,2015
-1,74999,50000,3,3,3961,0,0,2015
-1,99999,75000,3,3,1797,0,0,2015
-1,-1,1e+05,3,3,2440,0,0,2015
-1,49999,0,3,3,32731,1,1,2015
-1,74999,50000,3,3,18336,1,1,2015
-1,99999,75000,3,3,12535,1,1,2015
-1,-1,1e+05,3,3,27765,1,1,2015
-1,49999,0,3,3,12954,2,2,2015
-1,74999,50000,3,3,16359,2,2,2015
-1,99999,75000,3,3,17707,2,2,2015
-1,-1,1e+05,3,3,50818,2,2,2015
-1,49999,0,3,3,3224,3,3,2015
-1,74999,50000,3,3,4450,3,3,2015
-1,99999,75000,3,3,6660,3,3,2015
-1,-1,1e+05,3,3,23380,3,3,2015
-1,49999,0,4,4,5925,0,0,2015
-1,74999,50000,4,4,1096,0,0,2015
-1,99999,75000,4,4,578,0,0,2015
-1,-1,1e+05,4,4,1072,0,0,2015
-1,49999,0,4,4,22176,1,1,2015
-1,74999,50000,4,4,13705,1,1,2015
-1,99999,75000,4,4,10680,1,1,2015
-1,-1,1e+05,4,4,31083,1,1,2015
-1,49999,0,4,4,11371,2,2,2015
-1,74999,50000,4,4,12402,2,2,2015
-1,99999,75000,4,4,15007,2,2,2015
-1,-1,1e+05,4,4,51036,2,2,2015
-1,49999,0,4,4,1482,3,3,2015
-1,74999,50000,4,4,2649,3,3,2015
-1,99999,75000,4,4,4203,3,3,2015
-1,-1,1e+05,4,4,13415,3,3,2015
-1,49999,0,4,4,598,-1,4,2015
-1,74999,50000,4,4,1184,-1,4,2015
-1,99999,75000,4,4,1271,-1,4,2015
-1,-1,1e+05,4,4,7522,-1,4,2015
-1,49999,0,5,5,2999,0,0,2015
-1,74999,50000,5,5,485,0,0,2015
-1,99999,75000,5,5,255,0,0,2015
-1,-1,1e+05,5,5,391,0,0,2015
-1,49999,0,5,5,11304,1,1,2015
-1,74999,50000,5,5,4855,1,1,2015
-1,99999,75000,5,5,5587,1,1,2015
-1,-1,1e+05,5,5,12054,1,1,2015
-1,49999,0,5,5,5595,2,2,2015
-1,74999,50000,5,5,5725,2,2,2015
-1,99999,75000,5,5,5655,2,2,2015
-1,-1,1e+05,5,5,15503,2,2,2015
-1,49999,0,5,5,869,3,3,2015
-1,74999,50000,5,5,1805,3,3,2015
-1,99999,75000,5,5,1808,3,3,2015
-1,-1,1e+05,5,5,5370,3,3,2015
-1,49999,0,5,5,173,-1,4,2015
-1,74999,50000,5,5,433,-1,4,2015
-1,99999,75000,5,5,674,-1,4,2015
-1,-1,1e+05,5,5,4605,-1,4,2015
-1,49999,0,6,6,1438,0,0,2015
-1,74999,50000,6,6,97,0,0,2015
-1,99999,75000,6,6,143,0,0,2015
-1,-1,1e+05,6,6,192,0,0,2015
-1,49999,0,6,6,4769,1,1,2015
-1,74999,50000,6,6,2038,1,1,2015
-1,99999,75000,6,6,1600,1,1,2015
-1,-1,1e+05,6,6,3337,1,1,2015
-1,49999,0,6,6,2268,2,2,2015
-1,74999,50000,6,6,2022,2,2,2015
-1,99999,75000,6,6,1749,2,2,2015
-1,-1,1e+05,6,6,4839,2,2,2015
-1,49999,0,6,6,708,3,3,2015
-1,74999,50000,6,6,828,3,3,2015
-1,99999,75000,6,6,1039,3,3,2015
-1,-1,1e+05,6,6,2449,3,3,2015
-1,49999,0,6,6,142,-1,4,2015
-1,74999,50000,6,6,314,-1,4,2015
-1,99999,75000,6,6,707,-1,4,2015
-1,-1,1e+05,6,6,2955,-1,4,2015
-1,49999,0,-1,7,1077,0,0,2015
-1,74999,50000,-1,7,134,0,0,2015
-1,-1,1e+05,-1,7,79,0,0,2015
-1,49999,0,-1,7,2649,1,1,2015
-1,74999,50000,-1,7,1612,1,1,2015
-1,99999,75000,-1,7,981,1,1,2015
-1,-1,1e+05,-1,7,1721,1,1,2015
-1,49999,0,-1,7,1590,2,2,2015
-1,74999,50000,-1,7,1882,2,2,2015
-1,99999,75000,-1,7,473,2,2,2015
-1,-1,1e+05,-1,7,2107,2,2,2015
-1,49999,0,-1,7,517,3,3,2015
-1,74999,50000,-1,7,705,3,3,2015
-1,99999,75000,-1,7,745,3,3,2015
-1,-1,1e+05,-1,7,2243,3,3,2015
-1,49999,0,-1,7,51,-1,4,2015
-1,74999,50000,-1,7,308,-1,4,2015
-1,99999,75000,-1,7,1072,-1,4,2015
-1,-1,1e+05,-1,7,3455,-1,4,2015
-1,49999,0,1,1,145961,0,0,2016
-1,74999,50000,1,1,18082,0,0,2016
-1,99999,75000,1,1,5202,0,0,2016
-1,-1,1e+05,1,1,8045,0,0,2016
-1,49999,0,1,1,120547,1,1,2016
-1,74999,50000,1,1,57306,1,1,2016
-1,99999,75000,1,1,33649,1,1,2016
-1,-1,1e+05,1,1,39171,1,1,2016
-1,49999,0,2,2,64301,0,0,2016
-1,74999,50000,2,2,29716,0,0,2016
-1,99999,75000,2,2,14392,0,0,2016
-1,-1,1e+05,2,2,23210,0,0,2016
-1,49999,0,2,2,54455,1,1,2016
-1,74999,50000,2,2,36022,1,1,2016
-1,99999,75000,2,2,27978,1,1,2016
-1,-1,1e+05,2,2,53708,1,1,2016
-1,49999,0,2,2,31448,2,2,2016
-1,74999,50000,2,2,38014,2,2,2016
-1,99999,75000,2,2,38794,2,2,2016
-1,-1,1e+05,2,2,104100,2,2,2016
-1,49999,0,3,3,15245,0,0,2016
-1,74999,50000,3,3,4067,0,0,2016
-1,99999,75000,3,3,1846,0,0,2016
-1,-1,1e+05,3,3,2505,0,0,2016
-1,49999,0,3,3,33609,1,1,2016
-1,74999,50000,3,3,18829,1,1,2016
-1,99999,75000,3,3,12872,1,1,2016
-1,-1,1e+05,3,3,28511,1,1,2016
-1,49999,0,3,3,13302,2,2,2016
-1,74999,50000,3,3,16799,2,2,2016
-1,99999,75000,3,3,18183,2,2,2016
-1,-1,1e+05,3,3,52182,2,2,2016
-1,49999,0,3,3,3311,3,3,2016
-1,74999,50000,3,3,4569,3,3,2016
-1,99999,75000,3,3,6839,3,3,2016
-1,-1,1e+05,3,3,24007,3,3,2016
-1,49999,0,4,4,6084,0,0,2016
-1,74999,50000,4,4,1125,0,0,2016
-1,99999,75000,4,4,594,0,0,2016
-1,-1,1e+05,4,4,1101,0,0,2016
-1,49999,0,4,4,22771,1,1,2016
-1,74999,50000,4,4,14073,1,1,2016
-1,99999,75000,4,4,10966,1,1,2016
-1,-1,1e+05,4,4,31917,1,1,2016
-1,49999,0,4,4,11676,2,2,2016
-1,74999,50000,4,4,12735,2,2,2016
-1,99999,75000,4,4,15410,2,2,2016
-1,-1,1e+05,4,4,52406,2,2,2016
-1,49999,0,4,4,1522,3,3,2016
-1,74999,50000,4,4,2721,3,3,2016
-1,99999,75000,4,4,4316,3,3,2016
-1,-1,1e+05,4,4,13775,3,3,2016
-1,49999,0,4,4,614,-1,4,2016
-1,74999,50000,4,4,1216,-1,4,2016
-1,99999,75000,4,4,1305,-1,4,2016
-1,-1,1e+05,4,4,7724,-1,4,2016
-1,49999,0,5,5,3080,0,0,2016
-1,74999,50000,5,5,498,0,0,2016
-1,99999,75000,5,5,262,0,0,2016
-1,-1,1e+05,5,5,402,0,0,2016
-1,49999,0,5,5,11608,1,1,2016
-1,99999,75000,6,6,1948,2,2,2021
-1,-1,1e+05,6,6,5390,2,2,2021
-1,49999,0,6,6,788,3,3,2021
-1,74999,50000,6,6,922,3,3,2021
-1,99999,75000,6,6,1157,3,3,2021
-1,-1,1e+05,6,6,2728,3,3,2021
-1,49999,0,6,6,158,-1,4,2021
-1,74999,50000,6,6,350,-1,4,2021
-1,99999,75000,6,6,787,-1,4,2021
-1,-1,1e+05,6,6,3291,-1,4,2021
-1,49999,0,-1,7,1200,0,0,2021
-1,74999,50000,-1,7,149,0,0,2021
-1,-1,1e+05,-1,7,88,0,0,2021
-1,49999,0,-1,7,2951,1,1,2021
-1,74999,50000,-1,7,1795,1,1,2021
-1,99999,75000,-1,7,1092,1,1,2021
-1,-1,1e+05,-1,7,1917,1,1,2021
-1,49999,0,-1,7,1771,2,2,2021
-1,74999,50000,-1,7,2096,2,2,2021
-1,99999,75000,-1,7,527,2,2,2021
-1,-1,1e+05,-1,7,2347,2,2,2021
-1,49999,0,-1,7,576,3,3,2021
-1,74999,50000,-1,7,785,3,3,2021
-1,99999,75000,-1,7,830,3,3,2021
-1,-1,1e+05,-1,7,2498,3,3,2021
-1,49999,0,-1,7,57,-1,4,2021
-1,74999,50000,-1,7,343,-1,4,2021
-1,99999,75000,-1,7,1194,-1,4,2021
-1,-1,1e+05,-1,7,3848,-1,4,2021
-1,49999,0,1,1,158703,0,0,2022
-1,74999,50000,1,1,19661,0,0,2022
-1,99999,75000,1,1,5656,0,0,2022
-1,-1,1e+05,1,1,8747,0,0,2022
-1,49999,0,1,1,131070,1,1,2022
-1,74999,50000,1,1,62308,1,1,2022
-1,99999,75000,1,1,36586,1,1,2022
-1,-1,1e+05,1,1,42591,1,1,2022
-1,49999,0,2,2,69914,0,0,2022
-1,74999,50000,2,2,32310,0,0,2022
-1,99999,75000,2,2,15648,0,0,2022
-1,-1,1e+05,2,2,25236,0,0,2022
-1,49999,0,2,2,59208,1,1,2022
-1,74999,50000,2,2,39167,1,1,2022
-1,99999,75000,2,2,30421,1,1,2022
-1,-1,1e+05,2,2,58396,1,1,2022
-1,49999,0,2,2,34193,2,2,2022
-1,74999,50000,2,2,41333,2,2,2022
-1,99999,75000,2,2,42180,2,2,2022
-1,-1,1e+05,2,2,113187,2,2,2022
-1,49999,0,3,3,16739,0,0,2022
-1,74999,50000,3,3,4466,0,0,2022
-1,99999,75000,3,3,2027,0,0,2022
-1,-1,1e+05,3,3,2751,0,0,2022
-1,49999,0,3,3,36903,1,1,2022
-1,74999,50000,3,3,20674,1,1,2022
-1,99999,75000,3,3,14133,1,1,2022
-1,-1,1e+05,3,3,31305,1,1,2022
-1,49999,0,3,3,14606,2,2,2022
-1,74999,50000,3,3,18445,2,2,2022
-1,99999,75000,3,3,19965,2,2,2022
-1,-1,1e+05,3,3,57296,2,2,2022
-1,49999,0,3,3,3635,3,3,2022
-1,74999,50000,3,3,5017,3,3,2022
-1,99999,75000,3,3,7510,3,3,2022
-1,-1,1e+05,3,3,26361,3,3,2022
-1,49999,0,4,4,6680,0,0,2022
-1,74999,50000,4,4,1236,0,0,2022
-1,99999,75000,4,4,652,0,0,2022
-1,-1,1e+05,4,4,1209,0,0,2022
-1,49999,0,4,4,25003,1,1,2022
-1,74999,50000,4,4,15452,1,1,2022
-1,99999,75000,4,4,12041,1,1,2022
-1,-1,1e+05,4,4,35046,1,1,2022
-1,49999,0,4,4,12820,2,2,2022
-1,74999,50000,4,4,13983,2,2,2022
-1,99999,75000,4,4,16920,2,2,2022
-1,-1,1e+05,4,4,57542,2,2,2022
-1,49999,0,4,4,1671,3,3,2022
-1,74999,50000,4,4,2987,3,3,2022
-1,99999,75000,4,4,4739,3,3,2022
-1,-1,1e+05,4,4,15125,3,3,2022
-1,49999,0,4,4,674,-1,4,2022
-1,74999,50000,4,4,1335,-1,4,2022
-1,99999,75000,4,4,1433,-1,4,2022
-1,-1,1e+05,4,4,8481,-1,4,2022
-1,49999,0,5,5,3382,0,0,2022
-1,74999,50000,5,5,546,0,0,2022
-1,99999,75000,5,5,288,0,0,2022
-1,-1,1e+05,5,5,441,0,0,2022
-1,49999,0,5,5,12746,1,1,2022
-1,74999,50000,5,5,5474,1,1,2022
-1,99999,75000,5,5,6300,1,1,2022
-1,-1,1e+05,5,5,13590,1,1,2022
-1,49999,0,5,5,6308,2,2,2022
-1,74999,50000,5,5,6455,2,2,2022
-1,99999,75000,5,5,6376,2,2,2022
-1,-1,1e+05,5,5,17480,2,2,2022
-1,49999,0,5,5,979,3,3,2022
-1,74999,50000,5,5,2035,3,3,2022
-1,99999,75000,5,5,2038,3,3,2022
-1,-1,1e+05,5,5,6055,3,3,2022
-1,49999,0,5,5,195,-1,4,2022
-1,74999,50000,5,5,488,-1,4,2022
-1,99999,75000,5,5,759,-1,4,2022
-1,-1,1e+05,5,5,5192,-1,4,2022
-1,49999,0,6,6,1622,0,0,2022
-1,74999,50000,6,6,109,0,0,2022
-1,99999,75000,6,6,161,0,0,2022
-1,-1,1e+05,6,6,216,0,0,2022
-1,49999,0,6,6,5377,1,1,2022
-1,74999,50000,6,6,2298,1,1,2022
-1,99999,75000,6,6,1804,1,1,2022
-1,-1,1e+05,6,6,3763,1,1,2022
-1,49999,0,6,6,2557,2,2,2022
-1,74999,50000,6,6,2279,2,2,2022
-1,99999,75000,6,6,1972,2,2,2022
-1,-1,1e+05,6,6,5456,2,2,2022
-1,49999,0,6,6,798,3,3,2022
-1,74999,50000,6,6,934,3,3,2022
-1,99999,75000,6,6,1171,3,3,2022
-1,-1,1e+05,6,6,2761,3,3,2022
-1,49999,0,6,6,160,-1,4,2022
-1,74999,50000,6,6,355,-1,4,2022
-1,99999,75000,6,6,797,-1,4,2022
-1,-1,1e+05,6,6,3331,-1,4,2022
-1,49999,0,-1,7,1215,0,0,2022
-1,74999,50000,-1,7,151,0,0,2022
-1,-1,1e+05,-1,7,89,0,0,2022
-1,49999,0,-1,7,2987,1,1,2022
-1,74999,50000,-1,7,1817,1,1,2022
-1,99999,75000,-1,7,1106,1,1,2022
-1,-1,1e+05,-1,7,1940,1,1,2022
-1,49999,0,-1,7,1793,2,2,2022
-1,74999,50000,-1,7,2121,2,2,2022
-1,99999,75000,-1,7,534,2,2,2022
-1,-1,1e+05,-1,7,2375,2,2,2022
-1,49999,0,-1,7,583,3,3,2022
-1,74999,50000,-1,7,794,3,3,2022
-1,99999,75000,-1,7,840,3,3,2022
-1,-1,1e+05,-1,7,2529,3,3,2022
-1,49999,0,-1,7,57,-1,4,2022
-1,74999,50000,-1,7,348,-1,4,2022
-1,99999,75000,-1,7,1209,-1,4,2022
-1,-1,1e+05,-1,7,3895,-1,4,2022
-1,49999,0,1,1,161243,0,0,2023
-1,74999,50000,1,1,19976,0,0,2023
-1,99999,75000,1,1,5747,0,0,2023
-1,-1,1e+05,1,1,8887,0,0,2023
-1,49999,0,1,1,133168,1,1,2023
-1,74999,50000,1,1,63305,1,1,2023
-1,99999,75000,1,1,37172,1,1,2023
-1,-1,1e+05,1,1,43273,1,1,2023
-1,49999,0,2,2,71033,0,0,2023
-1,74999,50000,2,2,32827,0,0,2023
-1,99999,75000,2,2,15899,0,0,2023
-1,-1,1e+05,2,2,25640,0,0,2023
-1,49999,0,2,2,60156,1,1,2023
-1,74999,50000,2,2,39794,1,1,2023
-1,99999,75000,2,2,30907,1,1,2023
-1,-1,1e+05,2,2,59331,1,1,2023
-1,49999,0,2,2,34740,2,2,2023
-1,74999,50000,2,2,41994,2,2,2023
-1,99999,75000,2,2,42855,2,2,2023
-1,-1,1e+05,2,2,114999,2,2,2023
-1,49999,0,3,3,16946,0,0,2023
-1,74999,50000,3,3,4521,0,0,2023
-1,99999,75000,3,3,2052,0,0,2023
-1,-1,1e+05,3,3,2785,0,0,2023
-1,49999,0,3,3,37359,1,1,2023
-1,74999,50000,3,3,20930,1,1,2023
-1,99999,75000,3,3,14308,1,1,2023
-1,-1,1e+05,3,3,31692,1,1,2023
-1,49999,0,3,3,14787,2,2,2023
-1,74999,50000,3,3,18673,2,2,2023
-1,99999,75000,3,3,20212,2,2,2023
-1,-1,1e+05,3,3,58005,2,2,2023
-1,49999,0,3,3,3680,3,3,2023
-1,74999,50000,3,3,5079,3,3,2023
-1,99999,75000,3,3,7602,3,3,2023
-1,-1,1e+05,3,3,26687,3,3,2023
-1,49999,0,4,4,6762,0,0,2023
-1,74999,50000,4,4,1251,0,0,2023
-1,99999,75000,4,4,660,0,0,2023
-1,-1,1e+05,4,4,1224,0,0,2023
-1,49999,0,4,4,25312,1,1,2023
-1,74999,50000,4,4,15643,1,1,2023
-1,99999,75000,4,4,12190,1,1,2023
-1,-1,1e+05,4,4,35479,1,1,2023
-1,49999,0,4,4,12979,2,2,2023
-1,74999,50000,4,4,14156,2,2,2023
-1,99999,75000,4,4,17129,2,2,2023
-1,-1,1e+05,4,4,58254,2,2,2023
-1,49999,0,4,4,1692,3,3,2023
-1,74999,50000,4,4,3024,3,3,2023
-1,99999,75000,4,4,4797,3,3,2023
-1,-1,1e+05,4,4,15312,3,3,2023
-1,49999,0,4,4,682,-1,4,2023
-1,74999,50000,4,4,1352,-1,4,2023
-1,99999,75000,4,4,1451,-1,4,2023
-1,-1,1e+05,4,4,8585,-1,4,2023
-1,49999,0,5,5,3423,0,0,2023
-1,74999,50000,5,5,553,0,0,2023
-1,99999,75000,5,5,291,0,0,2023
-1,-1,1e+05,5,5,447,0,0,2023
-1,49999,0,5,5,12903,1,1,2023
-1,74999,50000,5,5,5541,1,1,2023
-1,99999,75000,5,5,6378,1,1,2023
-1,-1,1e+05,5,5,13759,1,1,2023
-1,49999,0,5,5,6386,2,2,2023
-1,74999,50000,5,5,6535,2,2,2023
-1,99999,75000,5,5,6455,2,2,2023
-1,-1,1e+05,5,5,17696,2,2,2023
-1,49999,0,5,5,991,3,3,2023
-1,74999,50000,5,5,2060,3,3,2023
-1,99999,75000,5,5,2063,3,3,2023
-1,-1,1e+05,5,5,6130,3,3,2023
-1,49999,0,5,5,198,-1,4,2023
-1,74999,50000,5,5,494,-1,4,2023
-1,99999,75000,5,5,769,-1,4,2023
-1,-1,1e+05,5,5,5256,-1,4,2023
-1,49999,0,6,6,1642,0,0,2023
-1,74999,50000,6,6,110,0,0,2023
-1,99999,75000,6,6,163,0,0,2023
-1,-1,1e+05,6,6,219,0,0,2023
-1,49999,0,6,6,5443,1,1,2023
-1,74999,50000,6,6,2326,1,1,2023
-1,99999,75000,6,6,1827,1,1,2023
-1,-1,1e+05,6,6,3810,1,1,2023
-1,49999,0,6,6,2588,2,2,2023
-1,74999,50000,6,6,2307,2,2,2023
-1,99999,75000,6,6,1996,2,2,2023
-1,-1,1e+05,6,6,5524,2,2,2023
-1,49999,0,6,6,808,3,3,2023
-1,74999,50000,6,6,945,3,3,2023
-1,99999,75000,6,6,1186,3,3,2023
-1,-1,1e+05,6,6,2796,3,3,2023
-1,49999,0,6,6,162,-1,4,2023
-1,74999,50000,6,6,359,-1,4,2023
-1,99999,75000,6,6,807,-1,4,2023
-1,-1,1e+05,6,6,3372,-1,4,2023
-1,49999,0,-1,7,1230,0,0,2023
-1,74999,50000,-1,7,153,0,0,2023
-1,-1,1e+05,-1,7,90,0,0,2023
-1,49999,0,-1,7,3024,1,1,2023
-1,74999,50000,-1,7,1840,1,1,2023
-1,99999,75000,-1,7,1119,1,1,2023
-1,-1,1e+05,-1,7,1964,1,1,2023
-1,49999,0,-1,7,1815,2,2,2023
-1,74999,50000,-1,7,2148,2,2,2023
-1,99999,75000,-1,7,540,2,2,2023
-1,-1,1e+05,-1,7,2405,2,2,2023
-1,49999,0,-1,7,590,3,3,2023
-1,74999,50000,-1,7,804,3,3,2023
-1,99999,75000,-1,7,851,3,3,2023
-1,-1,1e+05,-1,7,2560,3,3,2023
-1,49999,0,-1,7,58,-1,4,2023
-1,74999,50000,-1,7,352,-1,4,2023
-1,99999,75000,-1,7,1224,-1,4,2023
-1,-1,1e+05,-1,7,3943,-1,4,2023
-1,49999,0,1,1,163849,0,0,2024
-1,74999,50000,1,1,20298,0,0,2024
-1,99999,75000,1,1,5840,0,0,2024
-1,-1,1e+05,1,1,9031,0,0,2024
-1,49999,0,1,1,135320,1,1,2024
-1,74999,50000,1,1,64328,1,1,2024
-1,99999,75000,1,1,37772,1,1,2024
-1,-1,1e+05,1,1,43972,1,1,2024
-1,49999,0,2,2,72181,0,0,2024
-1,74999,50000,2,2,33358,0,0,2024
-1,99999,75000,2,2,16156,0,0,2024
-1,-1,1e+05,2,2,26055,0,0,2024
-1,49999,0,2,2,61128,1,1,2024
-1,74999,50000,2,2,40437,1,1,2024
-1,99999,75000,2,2,31407,1,1,2024
-1,-1,1e+05,2,2,60290,1,1,2024
-1,49999,0,2,2,35302,2,2,2024
-1,74999,50000,2,2,42673,2,2,2024
-1,99999,75000,2,2,43548,2,2,2024
-1,-1,1e+05,2,2,116857,2,2,2024
-1,49999,0,3,3,17155,0,0,2024
-1,74999,50000,3,3,4577,0,0,2024
-1,99999,75000,3,3,2077,0,0,2024
-1,-1,1e+05,3,3,2819,0,0,2024
-1,49999,0,3,3,37821,1,1,2024
-1,74999,50000,3,3,21188,1,1,2024
-1,99999,75000,3,3,14485,1,1,2024
-1,-1,1e+05,3,3,32084,1,1,2024
-1,49999,0,3,3,14969,2,2,2024
-1,74999,50000,3,3,18904,2,2,2024
-1,99999,75000,3,3,20461,2,2,2024
-1,-1,1e+05,3,3,58721,2,2,2024
-1,49999,0,3,3,3726,3,3,2024
-1,74999,50000,3,3,5142,3,3,2024
-1,99999,75000,3,3,7696,3,3,2024
-1,-1,1e+05,3,3,27016,3,3,2024
-1,49999,0,4,4,6846,0,0,2024
-1,74999,50000,4,4,1266,0,0,2024
-1,99999,75000,4,4,668,0,0,2024
-1,-1,1e+05,4,4,1239,0,0,2024
-1,49999,0,4,4,25625,1,1,2024
-1,74999,50000,4,4,15836,1,1,2024
-1,99999,75000,4,4,12341,1,1,2024
-1,-1,1e+05,4,4,35917,1,1,2024
-1,49999,0,4,4,13139,2,2,2024
-1,74999,50000,4,4,14331,2,2,2024
-1,99999,75000,4,4,17341,2,2,2024
-1,-1,1e+05,4,4,58973,2,2,2024
-1,49999,0,4,4,1712,3,3,2024
-1,74999,50000,4,4,3061,3,3,2024
-1,99999,75000,4,4,4857,3,3,2024
-1,-1,1e+05,4,4,15502,3,3,2024
-1,49999,0,4,4,691,-1,4,2024
-1,74999,50000,4,4,1368,-1,4,2024
-1,99999,75000,4,4,1469,-1,4,2024
-1,-1,1e+05,4,4,8692,-1,4,2024
-1,49999,0,5,5,3466,0,0,2024
-1,74999,50000,5,5,560,0,0,2024
-1,99999,75000,5,5,295,0,0,2024
-1,-1,1e+05,5,5,452,0,0,2024
-1,49999,0,5,5,13063,1,1,2024
-1,74999,50000,5,5,5610,1,1,2024
-1,99999,75000,5,5,6456,1,1,2024
-1,-1,1e+05,5,5,13928,1,1,2024
-1,49999,0,5,5,6465,2,2,2024
-1,74999,50000,5,5,6616,2,2,2024
-1,99999,75000,5,5,6534,2,2,2024
-1,-1,1e+05,5,5,17914,2,2,2024
-1,49999,0,5,5,1004,3,3,2024
-1,74999,50000,5,5,2085,3,3,2024
-1,99999,75000,5,5,2089,3,3,2024
-1,-1,1e+05,5,5,6206,3,3,2024
-1,49999,0,5,5,200,-1,4,2024
-1,74999,50000,5,5,500,-1,4,2024
-1,99999,75000,5,5,778,-1,4,2024
-1,-1,1e+05,5,5,5321,-1,4,2024
-1,49999,0,6,6,1662,0,0,2024
-1,74999,50000,6,6,112,0,0,2024
-1,99999,75000,6,6,165,0,0,2024
-1,-1,1e+05,6,6,222,0,0,2024
-1,49999,0,6,6,5510,1,1,2024
-1,74999,50000,6,6,2355,1,1,2024
-1,99999,75000,6,6,1849,1,1,2024
-1,-1,1e+05,6,6,3857,1,1,2024
-1,49999,0,6,6,2620,2,2,2024
-1,74999,50000,6,6,2336,2,2,2024
-1,99999,75000,6,6,2021,2,2,2024
-1,-1,1e+05,6,6,5592,2,2,2024
-1,49999,0,6,6,818,3,3,2024
-1,74999,50000,6,6,957,3,3,2024
-1,99999,75000,6,6,1200,3,3,2024
-1,-1,1e+05,6,6,2830,3,3,2024
-1,49999,0,6,6,164,-1,4,2024
-1,74999,50000,6,6,363,-1,4,2024
-1,99999,75000,6,6,817,-1,4,2024
-1,-1,1e+05,6,6,3414,-1,4,2024
-1,49999,0,-1,7,1245,0,0,2024
-1,74999,50000,-1,7,155,0,0,2024
-1,-1,1e+05,-1,7,91,0,0,2024
-1,49999,0,-1,7,3062,1,1,2024
-1,74999,50000,-1,7,1862,1,1,2024
-1,99999,75000,-1,7,1133,1,1,2024
-1,-1,1e+05,-1,7,1988,1,1,2024
-1,49999,0,-1,7,1837,2,2,2024
-1,74999,50000,-1,7,2174,2,2,2024
-1,99999,75000,-1,7,547,2,2,2024
-1,-1,1e+05,-1,7,2434,2,2,2024
-1,49999,0,-1,7,597,3,3,2024
-1,74999,50000,-1,7,814,3,3,2024
-1,99999,75000,-1,7,861,3,3,2024
-1,-1,1e+05,-1,7,2591,3,3,2024
-1,49999,0,-1,7,59,-1,4,2024
-1,74999,50000,-1,7,356,-1,4,2024
-1,99999,75000,-1,7,1239,-1,4,2024
-1,-1,1e+05,-1,7,3992,-1,4,2024
-1,49999,0,1,1,169110,0,0,2026
-1,74999,50000,1,1,20950,0,0,2026
-1,99999,75000,1,1,6027,0,0,2026
-1,-1,1e+05,1,1,9321,0,0,2026
-1,49999,0,1,1,139665,1,1,2026
-1,74999,50000,1,1,66394,1,1,2026
-1,99999,75000,1,1,38985,1,1,2026
-1,-1,1e+05,1,1,45384,1,1,2026
-1,49999,0,2,2,74498,0,0,2026
-1,74999,50000,2,2,34429,0,0,2026
-1,99999,75000,2,2,16675,0,0,2026
-1,-1,1e+05,2,2,26891,0,0,2026
-1,49999,0,2,2,63091,1,1,2026
-1,74999,50000,2,2,41735,1,1,2026
-1,99999,75000,2,2,32415,1,1,2026
-1,-1,1e+05,2,2,62226,1,1,2026
-1,49999,0,2,2,36435,2,2,2026
-1,74999,50000,2,2,44043,2,2,2026
-1,99999,75000,2,2,44946,2,2,2026
-1,-1,1e+05,2,2,120609,2,2,2026
-1,49999,0,3,3,17554,0,0,2026
-1,74999,50000,3,3,4684,0,0,2026
-1,99999,75000,3,3,2125,0,0,2026
-1,-1,1e+05,3,3,2885,0,0,2026
-1,49999,0,3,3,38700,1,1,2026
-1,74999,50000,3,3,21681,1,1,2026
-1,99999,75000,3,3,14821,1,1,2026
-1,-1,1e+05,3,3,32830,1,1,2026
-1,49999,0,3,3,15317,2,2,2026
-1,74999,50000,3,3,19343,2,2,2026
-1,99999,75000,3,3,20937,2,2,2026
-1,-1,1e+05,3,3,60086,2,2,2026
-1,49999,0,3,3,3812,3,3,2026
-1,74999,50000,3,3,5262,3,3,2026
-1,99999,75000,3,3,7875,3,3,2026
-1,-1,1e+05,3,3,27644,3,3,2026
-1,49999,0,4,4,7005,0,0,2026
-1,74999,50000,4,4,1296,0,0,2026
-1,99999,75000,4,4,683,0,0,2026
-1,-1,1e+05,4,4,1268,0,0,2026
-1,49999,0,4,4,26221,1,1,2026
-1,74999,50000,4,4,16204,1,1,2026
-1,99999,75000,4,4,12627,1,1,2026
